year,CBSA,CBSA_name,indicator,value
2007,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",106.01575012
2008,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",108.00467414
2009,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",106.08969095
2010,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",106.57321093
2011,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",106.60440373
2012,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",107.5563424
2013,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",107.41768173
2014,39380,Pueblo; CO Metropolitan Statistical Area,"Output, indexed to 2000",110.82805295
2000,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",101.29219856
2002,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",107.30631109
2003,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",112.26397308
2004,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",119.64484595
2005,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",133.20674362
2006,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",137.46437837
2007,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",132.16318394
2008,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",125.28107636
2009,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",114.50412321
2010,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",116.76992842
2011,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",111.9100961
2012,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",116.00543385
2013,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",120.35377564
2014,39460,Punta Gorda; FL Metropolitan Statistical Area,"Output, indexed to 2000",122.73644964
2000,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",99.172851586
2002,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",101.33689289
2003,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",102.35078844
2004,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",107.31003931
2005,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",104.43882943
2006,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",106.07642284
2007,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",102.21509439
2008,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",98.601227872
2009,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",93.719738462
2010,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",100.32948434
2011,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",102.30641932
2012,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",102.8256879
2013,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",102.16366039
2014,39540,Racine; WI Metropolitan Statistical Area,"Output, indexed to 2000",100.36934485
2000,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",102.8681372
2002,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",107.71812972
2003,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",111.49397822
2004,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",116.00404965
2005,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",122.71696963
2006,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",131.04583721
2007,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",135.96796695
2008,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",139.92946266
2009,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",138.4448483
2010,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",141.43438612
2011,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",142.99340922
2012,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",145.05025204
2013,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",149.54824506
2014,39580,Raleigh; NC Metropolitan Statistical Area,"Output, indexed to 2000",154.73134905
2000,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",102.73460724
2002,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",110.14385321
2003,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",114.14996724
2004,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",116.05899716
2005,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",118.0008821
2006,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",117.55236977
2007,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",120.03519777
2008,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",123.55012717
2009,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",123.9946791
2010,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",127.85950556
2011,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",133.58036297
2012,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",136.34362328
2013,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",139.23773925
2014,39660,Rapid City; SD Metropolitan Statistical Area,"Output, indexed to 2000",142.88030051
2000,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",101.7032169
2002,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",101.78073807
2003,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",103.05496939
2004,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",105.77615234
2005,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",107.55630401
2006,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",111.22483795
2007,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",111.38371423
2008,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",112.92910848
2009,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",107.54955094
2010,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",108.43001179
2011,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",109.30770045
2012,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",111.65347413
2013,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",113.59785415
2014,39740,Reading; PA Metropolitan Statistical Area,"Output, indexed to 2000",116.80025216
2000,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",103.40159342
2002,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",112.38381674
2003,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",114.50466115
2004,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",115.39819229
2005,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",115.70336752
2006,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",118.89406123
2007,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",110.93265219
2008,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",104.50241728
2009,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",99.484346667
2010,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",100.21763207
2011,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",100.41896815
2012,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",100.45584532
2013,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",101.69590161
2014,39820,Redding; CA Metropolitan Statistical Area,"Output, indexed to 2000",103.22608698
2000,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",102.27578743
2002,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",104.20080881
2003,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",108.03186583
2004,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",117.96036162
2005,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",123.56749312
2006,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",123.97165013
2007,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",124.58504818
2008,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",118.69132468
2009,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",107.27002341
2010,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",105.97053533
2011,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",103.72452856
2012,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",102.92119854
2013,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",104.68360486
2014,39900,Reno; NV Metropolitan Statistical Area,"Output, indexed to 2000",105.94735335
2000,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",102.50215334
2002,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",100.95289121
2003,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",102.42514737
2004,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",103.7164139
2005,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",108.45468306
2006,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",110.29218253
2007,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",110.65806413
2008,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",109.06387239
2009,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",109.11303916
2010,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",111.22079217
2011,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",111.79801329
2012,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",113.80245212
2013,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",116.19369319
2014,40060,Richmond; VA Metropolitan Statistical Area,"Output, indexed to 2000",117.84690432
2000,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",102.9541422
2002,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",109.22098235
2003,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",117.66465198
2004,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",127.66183336
2005,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",136.94157979
2006,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",143.24928618
2007,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",143.01625817
2008,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",138.03864457
2009,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",128.76298475
2010,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",129.58795526
2011,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",130.61493632
2012,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",132.96641306
2013,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",136.82142056
2014,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Output, indexed to 2000",141.14761505
2000,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",103.28976443
2002,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",104.49070945
2003,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",104.32298789
2004,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",102.75638265
2005,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",106.09539536
2006,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",108.4126371
2007,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",108.5430655
2008,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",107.86742501
2009,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",105.98835828
2010,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",108.32357711
2011,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",107.82548411
2012,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",108.57493697
2013,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",110.13277716
2014,40220,Roanoke; VA Metropolitan Statistical Area,"Output, indexed to 2000",111.03095704
2000,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",100.15896937
2002,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",103.66981069
2003,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",108.33134553
2004,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",111.83812672
2005,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",114.2161502
2006,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",115.48049745
2007,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",114.6281225
2008,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",115.38976875
2009,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",113.71628619
2010,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",116.00633008
2011,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",117.11150133
2012,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",119.97032086
2013,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",121.80169809
2014,40340,Rochester; MN Metropolitan Statistical Area,"Output, indexed to 2000",122.66707872
2000,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",98.459197069
2002,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",100.40606098
2003,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",101.55306006
2004,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",104.13489614
2005,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",105.24750625
2006,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",107.11467228
2007,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",105.44789277
2008,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",102.54830296
2009,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",102.16856938
2010,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",104.57017398
2011,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",104.46194602
2012,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",106.1446666
2013,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",105.71510884
2014,40380,Rochester; NY Metropolitan Statistical Area,"Output, indexed to 2000",106.29799921
2000,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",97.351411152
2002,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",97.949041819
2003,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",98.88157766
2004,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",102.85688251
2005,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",102.8771002
2006,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",107.9625529
2007,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",110.87736603
2008,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",107.2681294
2009,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",97.900581257
2010,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",101.9364089
2011,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",104.56785828
2012,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",107.26337023
2013,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",104.27125456
2014,40420,Rockford; IL Metropolitan Statistical Area,"Output, indexed to 2000",106.7124266
2000,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",101.48360328
2002,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",99.791777946
2003,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",103.72805329
2004,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",108.22985441
2005,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",109.7951107
2006,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",117.70306985
2007,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",115.26292712
2008,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",113.14272213
2009,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",108.60995622
2010,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",110.20000689
2011,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",104.5342671
2012,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",102.97358664
2013,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",103.06830991
2014,40580,Rocky Mount; NC Metropolitan Statistical Area,"Output, indexed to 2000",102.07981546
2000,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",98.530140851
2002,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",100.05142871
2003,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",107.54871976
2004,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",105.39352579
2005,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",106.62283408
2006,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",100.91671461
2007,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",101.71511512
2008,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",99.666638835
2009,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",96.37127897
2010,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",94.99506457
2011,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",94.094274558
2012,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",94.899555972
2013,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",95.339413865
2014,40660,Rome; GA Metropolitan Statistical Area,"Output, indexed to 2000",96.039922027
2000,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",99.47930173
2002,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",105.66346817
2003,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",111.81532778
2004,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",117.18443151
2005,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",122.30566599
2006,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",124.73279094
2007,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",124.06677403
2008,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",121.39191553
2009,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",114.91817187
2010,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",113.64344155
2011,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",114.63846656
2012,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",116.02137882
2013,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",116.98639398
2014,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Output, indexed to 2000",118.46841001
2000,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",99.152548047
2002,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",100.15399343
2003,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",103.65551957
2004,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",102.73468552
2005,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",103.09605468
2006,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",101.95960666
2007,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",99.256709397
2008,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",92.866917505
2009,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",87.082164163
2010,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",92.779101524
2011,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",94.669316449
2012,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",95.793975998
2013,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",98.033816094
2014,40980,Saginaw; MI Metropolitan Statistical Area,"Output, indexed to 2000",96.463836513
2000,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",98.71697003
2002,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",101.016732
2003,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",104.04588431
2004,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",107.84368101
2005,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",110.84459217
2006,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",111.37761532
2007,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",112.87823049
2008,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",114.17438729
2009,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",111.14619005
2010,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",114.04030655
2011,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",116.01897987
2012,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",117.80938209
2013,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",121.14891952
2014,41060,St. Cloud; MN Metropolitan Statistical Area,"Output, indexed to 2000",124.3028964
2000,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",107.47382338
2002,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",111.20933328
2003,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",118.15840338
2004,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",130.37110364
2005,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",146.29131659
2006,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",164.7013791
2007,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",174.33237814
2008,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",162.7438848
2009,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",148.61497362
2010,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",146.01197218
2011,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",150.31533258
2012,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",158.16216202
2013,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",164.48798796
2014,41100,St. George; UT Metropolitan Statistical Area,"Output, indexed to 2000",171.74436888
2000,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",0
2001,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",99.919499009
2002,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",101.84058569
2003,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",107.31331346
2004,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",112.72617257
2005,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",110.11703402
2006,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",119.25426423
2007,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",124.03064676
2008,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",126.11665217
2009,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",133.30744016
2010,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",131.38860622
2011,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",128.09925818
2012,41140,St. Joseph; MO-KS Metropolitan Statistical Area,"Output, indexed to 2000",134.01351395
