year,CBSA,CBSA_name,indicator,value,rank
2004-2014,12100,Atlantic City-Hammonton; NJ Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.010951167,
2004-2014,12220,Auburn-Opelika; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.000748026,
2004-2014,12260,Augusta-Richmond County; GA-SC Metropolitan Statistical Ar,Percent Change in Average Annual Wage,0.0305716032,73
2004-2014,12420,Austin-Round Rock; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0679304739,36
2004-2014,12540,Bakersfield; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1189086209,10
2004-2014,12580,Baltimore-Columbia-Towson; MD Metropolitan Statistical Are,Percent Change in Average Annual Wage,0.0685877967,35
2004-2014,12620,Bangor; ME Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0157224737,
2004-2014,12700,Barnstable Town; MA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0171955617,
2004-2014,12940,Baton Rouge; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1693591395,3
2004-2014,12980,Battle Creek; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0220843457,
2004-2014,13020,Bay City; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0063471452,
2004-2014,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1620642225,
2004-2014,13220,Beckley; WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0979151163,
2004-2014,13380,Bellingham; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1303669462,
2004-2014,13460,Bend-Redmond; OR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0787434028,
2004-2014,13740,Billings; MT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1449773163,
2004-2014,13780,Binghamton; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.028681899,
2004-2014,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0448844116,55
2004-2014,13900,Bismarck; ND Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.2486236202,
2004-2014,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,Percent Change in Average Annual Wage,0.0304699764,
2004-2014,14010,Bloomington; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1267139093,
2004-2014,14020,Bloomington; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0703310385,
2004-2014,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.2146768865,
2004-2014,14260,Boise City; ID Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.001702726,92
2004-2014,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,Percent Change in Average Annual Wage,0.0815951305,20
2004-2014,14500,Boulder; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0301939393,
2004-2014,14540,Bowling Green; KY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0515268978,
2004-2014,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0295201508,
2004-2014,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,Percent Change in Average Annual Wage,0.0373056053,66
2004-2014,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0315214281,
2004-2014,15260,Brunswick; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0193457956,
2004-2014,15380,Buffalo-Cheektowaga-Niagara Falls; NY Metropolitan Statist,Percent Change in Average Annual Wage,0.0287910251,76
2004-2014,15500,Burlington; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.00903361,
2004-2014,15540,Burlington-South Burlington; VT Metropolitan Statistical A,Percent Change in Average Annual Wage,0.0741931083,
2004-2014,15680,California-Lexington Park; MD Metropolitan Statistical Are,Percent Change in Average Annual Wage,0.1663786516,
2004-2014,15940,Canton-Massillon; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0358505642,
2004-2014,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.031913875,99
2004-2014,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0608375947,
2004-2014,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1659514571,
2004-2014,16180,Carson City; NV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.027167221,
2004-2014,16220,Casper; WY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.2587403815,
2004-2014,16300,Cedar Rapids; IA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0870635183,
2004-2014,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0678247854,
2004-2014,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.151256193,
2004-2014,16620,Charleston; WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0496924966,
2004-2014,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Percent Change in Average Annual Wage,0.1054388274,13
2004-2014,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Percent Change in Average Annual Wage,0.0692520392,34
2004-2014,16820,Charlottesville; VA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0570964236,
2004-2014,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0678971452,37
2004-2014,16940,Cheyenne; WY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1113668097,
2004-2014,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Percent Change in Average Annual Wage,0.0489452868,49
2004-2014,17020,Chico; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0624735213,
2004-2014,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0456815744,53
2004-2014,17300,Clarksville; TN-KY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1531391203,
2004-2014,17420,Cleveland; TN Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.021910025,
2004-2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0343250255,69
2004-2014,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.012347159,
2004-2014,17780,College Station-Bryan; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1555501945,
2004-2014,17820,Colorado Springs; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0878760229,16
2004-2014,17860,Columbia; MO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0848459425,
2004-2014,17900,Columbia; SC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0449909434,54
2004-2014,17980,Columbus; GA-AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1554205082,
2004-2014,18020,Columbus; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0590199585,
2004-2014,18140,Columbus; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.063450814,42
2004-2014,18580,Corpus Christi; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1401127996,
2004-2014,18700,Corvallis; OR Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.015808329,
2004-2014,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statis,Percent Change in Average Annual Wage,0.1073473768,
2004-2014,19060,Cumberland; MD-WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0734109066,
2004-2014,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical A,Percent Change in Average Annual Wage,0.0727100808,29
2004-2014,19140,Dalton; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0200608246,
2004-2014,19180,Danville; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0416544702,
2004-2014,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1079335114,
2004-2014,19340,Davenport-Moline-Rock Island; IA-IL Metropolitan Statistic,Percent Change in Average Annual Wage,0.086372142,
2004-2014,19380,Dayton; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.004713937,94
2004-2014,19460,Decatur; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0431874516,
2004-2014,19500,Decatur; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1169726842,
2004-2014,19660,Deltona-Daytona Beach-Ormond Beach; FL Metropolitan Statis,Percent Change in Average Annual Wage,0.034526102,68
2004-2014,19740,Denver-Aurora-Lakewood; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0788718101,23
2004-2014,19780,Des Moines-West Des Moines; IA Metropolitan Statistical Ar,Percent Change in Average Annual Wage,0.057145702,46
2004-2014,19820,Detroit-Warren-Dearborn; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.02853344,98
2004-2014,20020,Dothan; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0382607729,
2004-2014,20100,Dover; DE Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0336714194,
2004-2014,20220,Dubuque; IA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0751956396,
2004-2014,20260,Duluth; MN-WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0466038691,
2004-2014,20500,Durham-Chapel Hill; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0599858779,
2004-2014,20700,East Stroudsburg; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0088076523,
2004-2014,20740,Eau Claire; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0942347316,
2004-2014,20940,El Centro; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0251818761,
2004-2014,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.09297699,
2004-2014,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0180536932,
2004-2014,21300,Elmira; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1390904761,
2004-2014,21340,El Paso; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1423100035,8
2004-2014,21500,Erie; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0568717984,
2004-2014,21660,Eugene; OR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0227846977,
2004-2014,21780,Evansville; IN-KY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0152179079,
2004-2014,21820,Fairbanks; AK Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1280150835,
2004-2014,22020,Fargo; ND-MN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1584529139,
2004-2014,22140,Farmington; NM Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1350827346,
2004-2014,22180,Fayetteville; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.103175043,
2004-2014,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,Percent Change in Average Annual Wage,0.1435689119,
2004-2014,22380,Flagstaff; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1166038574,
2004-2014,22420,Flint; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.125028278,
2004-2014,22500,Florence; SC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0293711198,
2004-2014,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0340433813,
2004-2014,22540,Fond du Lac; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0501446825,
2004-2014,22660,Fort Collins; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0634828353,
2004-2014,22900,Fort Smith; AR-OK Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0426459151,
2004-2014,23060,Fort Wayne; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.017459849,
2004-2014,23420,Fresno; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0697547078,33
2004-2014,23460,Gadsden; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.006233102,
2004-2014,23540,Gainesville; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0789623605,
2004-2014,23580,Gainesville; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0724188641,
2004-2014,23900,Gettysburg; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.051628663,
2004-2014,24020,Glens Falls; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.104465738,
2004-2014,24140,Goldsboro; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0466984951,
2004-2014,24220,Grand Forks; ND-MN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1100518212,
2004-2014,24260,Grand Island; NE Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1371206364,
2004-2014,24300,Grand Junction; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1109010008,
2004-2014,24340,Grand Rapids-Wyoming; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0120249927,86
2004-2014,24420,Grants Pass; OR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0048859557,
2004-2014,24500,Great Falls; MT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0694487595,
2004-2014,24540,Greeley; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.058073257,
2004-2014,24580,Green Bay; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.034787511,
2004-2014,24660,Greensboro-High Point; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0377558661,65
2004-2014,24780,Greenville; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0694970227,
2004-2014,24860,Greenville-Anderson-Mauldin; SC Metropolitan Statistical A,Percent Change in Average Annual Wage,0.0620613528,44
2004-2014,25060,Gulfport-Biloxi-Pascagoula; MS Metropolitan Statistical Ar,Percent Change in Average Annual Wage,0.1088141162,
2004-2014,25180,Hagerstown-Martinsburg; MD-WV Metropolitan Statistical Are,Percent Change in Average Annual Wage,0.0071810974,
2004-2014,25220,Hammond; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.2286708917,
2004-2014,25260,Hanford-Corcoran; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0467896623,
2004-2014,25420,Harrisburg-Carlisle; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0626524144,43
2004-2014,25500,Harrisonburg; VA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0537421234,
2004-2014,25540,Hartford-West Hartford-East Hartford; CT Metropolitan Stat,Percent Change in Average Annual Wage,0.0356664692,67
2004-2014,25620,Hattiesburg; MS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0666831563,
2004-2014,25860,Hickory-Lenoir-Morganton; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.003127335,
2004-2014,25940,Hilton Head Island-Bluffton-Beaufort; SC Metropolitan Stat,Percent Change in Average Annual Wage,0.0090678672,
2004-2014,25980,Hinesville; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.141071548,
2004-2014,26140,Homosassa Springs; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1092657137,
2004-2014,26300,Hot Springs; AR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0307829893,
2004-2014,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.4163321754,
2004-2014,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statisti,Percent Change in Average Annual Wage,0.2006561261,2
2004-2014,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0931215006,
2004-2014,26620,Huntsville; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0833634531,
2004-2014,26820,Idaho Falls; ID Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0080973144,
2004-2014,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical,Percent Change in Average Annual Wage,0.0011440333,93
2004-2014,26980,Iowa City; IA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0934378278,
2004-2014,27060,Ithaca; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.052311115,
2004-2014,27100,Jackson; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0946512929,
2004-2014,27140,Jackson; MS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.073502563,27
2004-2014,27180,Jackson; TN Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.008789716,
2004-2014,27260,Jacksonville; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0206667181,82
2004-2014,27340,Jacksonville; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1921984686,
2004-2014,27500,Janesville-Beloit; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.012193379,
2004-2014,27620,Jefferson City; MO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0550012231,
2004-2014,27740,Johnson City; TN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.033622234,
2004-2014,27780,Johnstown; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0306266607,
2004-2014,27860,Jonesboro; AR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0721674615,
2004-2014,27900,Joplin; MO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0380090929,
2004-2014,27980,Kahului-Wailuku-Lahaina; HI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.011043893,
2004-2014,28020,Kalamazoo-Portage; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0411107711,
2004-2014,28100,Kankakee; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.024048488,
2004-2014,28140,Kansas City; MO-KS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0427068358,57
2004-2014,28420,Kennewick-Richland; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0254570062,
2004-2014,28660,Killeen-Temple; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1389317247,
2004-2014,28700,Kingsport-Bristol-Bristol; TN-VA Metropolitan Statistical,Percent Change in Average Annual Wage,0.0074861492,
2004-2014,28740,Kingston; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1113869264,
2004-2014,28940,Knoxville; TN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0611466055,45
2004-2014,29020,Kokomo; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.186232372,
2004-2014,29100,La Crosse-Onalaska; WI-MN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0733023495,
2004-2014,29180,Lafayette; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.2097362178,
2004-2014,29200,Lafayette-West Lafayette; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0219818561,
2004-2014,29340,Lake Charles; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1939484782,
2004-2014,29420,Lake Havasu City-Kingman; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0499655944,
2004-2014,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0400103879,61
2004-2014,29540,Lancaster; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0073762344,
2004-2014,29620,Lansing-East Lansing; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.00127412,
2004-2014,29700,Laredo; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0390112044,
2004-2014,29740,Las Cruces; NM Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0866116619,
2004-2014,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical,Percent Change in Average Annual Wage,-0.024335201,97
2004-2014,29940,Lawrence; KS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0599159885,
2004-2014,30020,Lawton; OK Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0978188106,
2004-2014,30140,Lebanon; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0648252786,
2004-2014,30300,Lewiston; ID-WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0469861316,
2004-2014,30340,Lewiston-Auburn; ME Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0259788508,
2004-2014,30460,Lexington-Fayette; KY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0158541922,
2004-2014,30620,Lima; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0621345951,
2004-2014,30700,Lincoln; NE Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0072296599,
2004-2014,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Stat,Percent Change in Average Annual Wage,0.0510379084,48
2004-2014,30860,Logan; UT-ID Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0705264722,
2004-2014,30980,Longview; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.2600259958,
2004-2014,31020,Longview; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0741016078,
2004-2014,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistica,Percent Change in Average Annual Wage,0.037994582,64
2004-2014,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistica,Percent Change in Average Annual Wage,0.0328342678,71
2004-2014,31180,Lubbock; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1370041783,
2004-2014,31340,Lynchburg; VA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0591828334,
2004-2014,31420,Macon; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.000655381,
2004-2014,31460,Madera; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1286506475,
2004-2014,31540,Madison; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0763254736,25
2004-2014,31700,Manchester-Nashua; NH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0707766322,
2004-2014,31740,Manhattan; KS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0365152917,
2004-2014,31860,Mankato-North Mankato; MN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0985800592,
2004-2014,31900,Mansfield; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.079787943,
2004-2014,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0715421561,30
2004-2014,32780,Medford; OR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0323603461,
2004-2014,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.02559422,78
2004-2014,32900,Merced; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0629846577,
2004-2014,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Sta,Percent Change in Average Annual Wage,0.0300972588,75
2004-2014,33140,Michigan City-La Porte; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.050074715,
2004-2014,33220,Midland; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.058395713,
2004-2014,33260,Midland; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.6077207836,
2004-2014,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical,Percent Change in Average Annual Wage,0.0168974514,85
2004-2014,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Stati,Percent Change in Average Annual Wage,0.0417148473,59
2004-2014,33540,Missoula; MT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0716641583,
2004-2014,33660,Mobile; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1090390901,
2004-2014,33700,Modesto; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0499318003,
2004-2014,33740,Monroe; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0975283738,
2004-2014,33780,Monroe; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.020095691,
2004-2014,33860,Montgomery; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0045712224,
2004-2014,34060,Morgantown; WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.193758134,
2004-2014,34100,Morristown; TN Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.015349839,
2004-2014,34580,Mount Vernon-Anacortes; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1316629631,
2004-2014,34620,Muncie; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.025617536,
2004-2014,34740,Muskegon; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0120504001,
2004-2014,34820,Myrtle Beach-Conway-North Myrtle Beach; SC-NC Metropolitan,Percent Change in Average Annual Wage,-0.009917854,
2004-2014,34900,Napa; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0385006443,
2004-2014,34940,Naples-Immokalee-Marco Island; FL Metropolitan Statistical,Percent Change in Average Annual Wage,-0.019777549,
2004-2014,34980,Nashville-Davidson--Murfreesboro--Franklin; TN Metropolita,Percent Change in Average Annual Wage,0.0758189247,26
2004-2014,35100,New Bern; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0912289882,
2004-2014,35300,New Haven-Milford; CT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0103368606,88
2004-2014,35380,New Orleans-Metairie; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.1504177431,7
2004-2014,35620,New York-Newark-Jersey City; NY-NJ-PA Metropolitan Statist,Percent Change in Average Annual Wage,0.0701206046,32
